,keyword,count,top_count,bottom_count,top_relative_frequency,bottom_relative_frequency
4224,wedding date,1,0.0,0.0,0.0,0.0
4225,figure skating,1,0.0,0.0,0.0,0.0
4226,ice skating,1,0.0,0.0,0.0,0.0
4227,taunting,1,0.0,0.0,0.0,0.0
4228,winter sport,1,0.0,0.0,0.0,0.0
4229,abusive mother,1,0.0,0.0,0.0,0.0
4230,emotional abuse,1,0.0,0.0,0.0,0.0
4231,bullet proof vest,1,0.0,0.0,0.0,0.0
4232,medal of valor,1,0.0,0.0,0.0,0.0
4233,police sergeant,1,0.0,0.0,0.0,0.0
4234,nuclear radiation,1,0.0,0.0,0.0,0.0
4235,pripyat,1,0.0,0.0,0.0,0.0
4236,pay phone,1,0.0,0.0,0.0,0.0
4237,factory,1,0.0,0.0,0.0,0.0
4238,armored car robbery,1,0.0,0.0,0.0,0.0
4239,coup,1,0.0,0.0,0.0,0.0
4240,foreign,1,0.0,0.0,0.0,0.0
4241,eye gouging,1,0.0,0.0,0.0,0.0
4242,southern california,1,0.0,0.0,0.0,0.0
4243,surrogate daughter,1,0.0,0.0,0.0,0.0
4244,laguna beach california,1,0.0,0.0,0.0,0.0
4245,gardner,1,0.0,0.0,0.0,0.0
4246,skull mask,1,0.0,0.0,0.0,0.0
4247,traveller,1,0.0,0.0,0.0,0.0
4248,llama,1,0.0,0.0,0.0,0.0
4249,biological weapon,1,0.0,0.0,0.0,0.0
4250,ball,1,0.0,0.0,0.0,0.0
4251,breast milk,1,0.0,0.0,0.0,0.0
4252,breastfeeding,1,0.0,0.0,0.0,0.0
4253,evidence,1,0.0,0.0,0.0,0.0
4254,county jail,1,0.0,0.0,0.0,0.0
4255,fingerprint,1,0.0,0.0,0.0,0.0
4256,appeal,1,0.0,0.0,0.0,0.0
4257,escape artist,1,0.0,0.0,0.0,0.0
4258,innocent,1,0.0,0.0,0.0,0.0
4259,cross dressing,1,0.0,0.0,0.0,0.0
4260,new hampshire,1,0.0,0.0,0.0,0.0
4261,armored car,1,0.0,0.0,0.0,0.0
4262,forever,1,0.0,0.0,0.0,0.0
4263,mirror,1,0.0,0.0,0.0,0.0
4264,speaker phone,1,0.0,0.0,0.0,0.0
4265,mop,1,0.0,0.0,0.0,0.0
4266,upstate new york,1,0.0,0.0,0.0,0.0
4267,stolen patent,1,0.0,0.0,0.0,0.0
4268,sadistic,1,0.0,0.0,0.0,0.0
4269,escaped killer,1,0.0,0.0,0.0,0.0
4270,cartel,1,0.0,0.0,0.0,0.0
4271,giant snake,1,0.0,0.0,0.0,0.0
4272,school party,1,0.0,0.0,0.0,0.0
4273,motorcycle crash,1,0.0,0.0,0.0,0.0
4274,video wall,1,0.0,0.0,0.0,0.0
4275,war veteran,1,0.0,0.0,0.0,0.0
4276,clash of clans,1,0.0,0.0,0.0,0.0
4277,struggle,1,0.0,0.0,0.0,0.0
4278,motherhood,1,0.0,0.0,0.0,0.0
4279,english countryside,1,0.0,0.0,0.0,0.0
4280,tijuana mexico,1,0.0,0.0,0.0,0.0
4281,nazi occultism,1,0.0,0.0,0.0,0.0
4282,lucha libre,1,0.0,0.0,0.0,0.0
4283,baba yaga,1,0.0,0.0,0.0,0.0
4284,ailuranthropy,1,0.0,0.0,0.0,0.0
4285,arthurian mythology,1,0.0,0.0,0.0,0.0
4286,brother against brother,1,0.0,0.0,0.0,0.0
4287,extortion,1,0.0,0.0,0.0,0.0
4288,irish mob,1,0.0,0.0,0.0,0.0
4289,12th century,1,1.0,0.0,1.0,0.0
4290,hood,1,0.0,0.0,0.0,0.0
4291,prank,1,0.0,0.0,0.0,0.0
4292,boyfriend girlfriend,1,0.0,0.0,0.0,0.0
4293,italian stereotype,1,0.0,0.0,0.0,0.0
4294,verona italy,1,0.0,0.0,0.0,0.0
4295,sheltered,1,0.0,0.0,0.0,0.0
4296,inquisition,1,0.0,0.0,0.0,0.0
4297,14th century,1,0.0,0.0,0.0,0.0
4298,homesickness,1,0.0,0.0,0.0,0.0
4299,community,1,0.0,0.0,0.0,0.0
4300,working class,1,0.0,0.0,0.0,0.0
4301,dual life,1,0.0,0.0,0.0,0.0
4302,irish immigrant,1,0.0,0.0,0.0,0.0
4303,expectant father,1,0.0,0.0,0.0,0.0
4304,expecting twins,1,0.0,0.0,0.0,0.0
4305,open air cinema,1,0.0,0.0,0.0,0.0
4306,giving birth,1,0.0,0.0,0.0,0.0
4307,cellphone video,1,0.0,0.0,0.0,0.0
4308,disguise,1,0.0,0.0,0.0,0.0
4309,impersonation,1,0.0,0.0,0.0,0.0
4310,donut,1,0.0,0.0,0.0,0.0
4311,ex-marine,1,0.0,0.0,0.0,0.0
4312,armored truck,1,0.0,0.0,0.0,0.0
4313,donut shop,1,0.0,0.0,0.0,0.0
4314,dumped,1,0.0,0.0,0.0,0.0
4315,episodic,1,0.0,0.0,0.0,0.0
4316,expatriate,1,0.0,0.0,0.0,0.0
4317,urban life,1,0.0,0.0,0.0,0.0
4318,night vision,1,0.0,0.0,0.0,0.0
4319,el paso,1,0.0,0.0,0.0,0.0
4320,death of friend,1,0.0,0.0,0.0,0.0
4321,杀戮战警2,1,0.0,0.0,0.0,0.0
4322,gift,1,0.0,0.0,0.0,0.0
4323,another world,1,0.0,0.0,0.0,0.0
4324,parallel dimensions,1,0.0,0.0,0.0,0.0
4325,trapped in an elevator,1,0.0,0.0,0.0,0.0
4326,broken elevator,1,0.0,0.0,0.0,0.0
4327,daily life,1,0.0,0.0,0.0,0.0
4328,divorced parents,1,0.0,0.0,0.0,0.0
4329,boy scouts leader,1,0.0,0.0,0.0,0.0
4330,pen pals,1,0.0,0.0,0.0,0.0
4331,camp,1,0.0,0.0,0.0,0.0
4332,devastation,1,0.0,0.0,0.0,0.0
4333,handkerchief,1,0.0,0.0,0.0,0.0
4334,child smoking,1,0.0,0.0,0.0,0.0
4335,small town sheriff,1,0.0,0.0,0.0,0.0
4336,the color red,1,0.0,0.0,0.0,0.0
4337,the color blue,1,0.0,0.0,0.0,0.0
4338,sand dancing,1,0.0,0.0,0.0,0.0
4339,meet cute,1,0.0,0.0,0.0,0.0
4340,musketeer,1,0.0,0.0,0.0,0.0
4341,business woman,1,0.0,0.0,0.0,0.0
4342,red dress,1,0.0,0.0,0.0,0.0
4343,girl scouts,1,0.0,0.0,0.0,0.0
4344,duplicity,1,0.0,0.0,0.0,0.0
4345,social class,1,0.0,0.0,0.0,0.0
4346,population control,1,0.0,0.0,0.0,0.0
4347,perpetual winter,1,0.0,0.0,0.0,0.0
4348,sweden,1,0.0,0.0,0.0,0.0
4349,mexican standoff,1,0.0,0.0,0.0,0.0
4350,transporter,1,0.0,0.0,0.0,0.0
4351,bullfighting,1,0.0,0.0,0.0,0.0
4352,job hunting,1,0.0,0.0,0.0,0.0
4353,career resurrection,1,0.0,0.0,0.0,0.0
4354,finance,1,0.0,0.0,0.0,0.0
4355,jury,1,0.0,0.0,0.0,0.0
4356,bail hearing,1,0.0,0.0,0.0,0.0
4357,bad kids,1,0.0,0.0,0.0,0.0
4358,krampus,1,0.0,0.0,0.0,0.0
4359,alabama,1,0.0,0.0,0.0,0.0
4360,lyndon johnson,1,0.0,0.0,0.0,0.0
4361,protest march,1,0.0,0.0,0.0,0.0
4362,selma,1,0.0,0.0,0.0,0.0
4363,malcolm x,1,0.0,0.0,0.0,0.0
4364,m19,1,0.0,0.0,0.0,0.0
4365,tech company,1,0.0,0.0,0.0,0.0
4366,urban gothic,1,0.0,0.0,0.0,0.0
4367,dam,1,0.0,0.0,0.0,0.0
4368,hijacking of train,1,0.0,0.0,0.0,0.0
4369,child labour,1,0.0,0.0,0.0,0.0
4370,boy and dog,1,0.0,0.0,0.0,0.0
4371,hidden camera,1,0.0,0.0,0.0,0.0
4372,erotic thriller,1,0.0,0.0,0.0,0.0
4373,anguish,1,0.0,0.0,0.0,0.0
4374,based on supposedly true story,1,0.0,0.0,0.0,0.0
4375,classmates,1,0.0,0.0,0.0,0.0
4376,cultural difference,1,0.0,0.0,0.0,0.0
4377,stand-up comedian,1,0.0,0.0,0.0,0.0
4378,belief,1,0.0,0.0,0.0,0.0
4379,ice age,1,0.0,0.0,0.0,0.0
4380,saber-toothed tiger,1,0.0,0.0,0.0,0.0
4381,prehistoric adventure,1,0.0,0.0,0.0,0.0
4382,strange,1,0.0,0.0,0.0,0.0
4383,prehistory,1,0.0,0.0,0.0,0.0
4384,bison,1,0.0,0.0,0.0,0.0
4385,upper palaeolithic,1,0.0,0.0,0.0,0.0
4386,boar,1,0.0,0.0,0.0,0.0
4387,sperm donor,1,0.0,0.0,0.0,0.0
4388,jock,1,0.0,0.0,0.0,0.0
4389,communicating with the dead,1,0.0,0.0,0.0,0.0
4390,witch trial,1,0.0,0.0,0.0,0.0
4391,child witch,1,0.0,0.0,0.0,0.0
4392,empathy,1,0.0,0.0,0.0,0.0
4393,praying,1,0.0,0.0,0.0,0.0
4394,catacombs,1,0.0,0.0,0.0,0.0
4395,archaeologist,1,0.0,0.0,0.0,0.0
4396,singing false,1,0.0,0.0,0.0,0.0
4397,pompeii,1,0.0,0.0,0.0,0.0
4398,bootlegging,1,0.0,0.0,0.0,0.0
4399,unlikely heroes,1,0.0,0.0,0.0,0.0
4400,failed business,1,0.0,0.0,0.0,0.0
4401,microwave,1,0.0,0.0,0.0,0.0
4402,faraday,1,0.0,0.0,0.0,0.0
4403,killer snake,1,0.0,0.0,0.0,0.0
4404,apartment complex,1,0.0,0.0,0.0,0.0
4405,parasite underneath skin,1,0.0,0.0,0.0,0.0
4406,angel costume,1,0.0,0.0,0.0,0.0
4407,metal band,1,0.0,0.0,0.0,0.0
4408,snake venom,1,0.0,0.0,0.0,0.0
4409,leatherface,1,0.0,0.0,0.0,0.0
4410,first lady,1,0.0,0.0,0.0,0.0
4411,kennedy family,1,0.0,0.0,0.0,0.0
4412,jackie kennedy,1,0.0,0.0,0.0,0.0
4413,homage,1,0.0,0.0,0.0,0.0
4414,christmas music,1,0.0,0.0,0.0,0.0
4415,piano lessons,1,0.0,0.0,0.0,0.0
4416,pigeon,1,0.0,0.0,0.0,0.0
4417,stroke,1,0.0,0.0,0.0,0.0
4418,octogenarian,1,0.0,0.0,0.0,0.0
4419,old couple,1,0.0,0.0,0.0,0.0
4420,volcanic eruption,1,0.0,0.0,0.0,0.0
4421,roman,1,0.0,0.0,0.0,0.0
4422,lava,1,0.0,0.0,0.0,0.0
4423,flesh eating,1,0.0,0.0,0.0,0.0
4424,rock climbing,1,0.0,0.0,0.0,0.0
4425,fontainebleau,1,0.0,0.0,0.0,0.0
4426,mother role,1,0.0,0.0,0.0,0.0
4427,appalachia,1,0.0,0.0,0.0,0.0
4428,appalachian trail,1,0.0,0.0,0.0,0.0
4429,tent,1,0.0,0.0,0.0,0.0
4430,flashlight,1,0.0,0.0,0.0,0.0
4431,campfire,1,0.0,0.0,0.0,0.0
4432,lost in the woods,1,0.0,0.0,0.0,0.0
4433,blair witch,1,0.0,0.0,0.0,0.0
4434,airport security,1,0.0,0.0,0.0,0.0
4435,gladiator fight,1,0.0,0.0,0.0,0.0
4436,unlikely lovers,1,0.0,0.0,0.0,0.0
4437,clone,1,0.0,0.0,0.0,0.0
4438,century,1,0.0,0.0,0.0,0.0
4439,sir arthur conan doyle,1,0.0,0.0,0.0,0.0
4440,romeo,1,0.0,0.0,0.0,0.0
4441,juliet,1,0.0,0.0,0.0,0.0
4442,animate statue,1,0.0,0.0,0.0,0.0
4443,streetball,1,0.0,0.0,0.0,0.0
4444,septuagenarian,1,0.0,0.0,0.0,0.0
4445,gladiator,1,0.0,0.0,0.0,0.0
4446,opera,1,0.0,0.0,0.0,0.0
4447,handcuffs,1,0.0,0.0,0.0,0.0
4448,subjective camera,1,0.0,0.0,0.0,0.0
4449,grave,1,0.0,0.0,0.0,0.0
4450,saying goodbye,1,0.0,0.0,0.0,0.0
4451,horseback riding,1,0.0,0.0,0.0,0.0
4452,distrust,1,0.0,0.0,0.0,0.0
4453,surveillance camera,1,0.0,0.0,0.0,0.0
4454,consciousness,1,0.0,0.0,0.0,0.0
4455,lockdown,1,0.0,0.0,0.0,0.0
4456,philosophical,1,0.0,0.0,0.0,0.0
4457,turing test,1,0.0,0.0,0.0,0.0
4458,cybernetics,1,0.0,0.0,0.0,0.0
4459,human android relationship,1,0.0,0.0,0.0,0.0
4460,singularity,1,0.0,0.0,0.0,0.0
4461,cross country,1,0.0,0.0,0.0,0.0
4462,mysterious stranger,1,0.0,0.0,0.0,0.0
4463,handgun,1,0.0,0.0,0.0,0.0
4464,mobile home,1,0.0,0.0,0.0,0.0
4465,crazy,1,0.0,0.0,0.0,0.0
4466,story,1,0.0,0.0,0.0,0.0
4467,pregnant woman,1,0.0,0.0,0.0,0.0
4468,car driver,1,0.0,0.0,0.0,0.0
4469,tenderness,1,0.0,0.0,0.0,0.0
4470,marilyn monroe,1,0.0,0.0,0.0,0.0
4471,sensuality,1,0.0,0.0,0.0,0.0
4472,showgirl,1,0.0,0.0,0.0,0.0
4473,bullet hole,1,0.0,0.0,0.0,0.0
4474,small western town,1,0.0,0.0,0.0,0.0
4475,held at gunpoint,1,0.0,0.0,0.0,0.0
4476,tightrope,1,0.0,0.0,0.0,0.0
4477,skid row,1,0.0,0.0,0.0,0.0
4478,corrupt official,1,0.0,0.0,0.0,0.0
4479,loss of child,1,0.0,0.0,0.0,0.0
4480,corrupt judge,1,0.0,0.0,0.0,0.0
4481,driveby shooting,1,0.0,0.0,0.0,0.0
4482,red hair,1,0.0,0.0,0.0,0.0
4483,telegram,1,0.0,0.0,0.0,0.0
4484,childhood,1,0.0,0.0,0.0,0.0
4485,lye,1,0.0,0.0,0.0,0.0
4486,lost of friend,1,0.0,0.0,0.0,0.0
4487,world trade center,1,0.0,0.0,0.0,0.0
4488,police officer killed,1,0.0,0.0,0.0,0.0
4489,trespass,1,0.0,0.0,0.0,0.0
4490,apostle,1,0.0,0.0,0.0,0.0
4491,art house,1,0.0,0.0,0.0,0.0
4492,family dinner,1,0.0,0.0,0.0,0.0
4493,midwest,1,0.0,0.0,0.0,0.0
4494,southern,1,0.0,0.0,0.0,0.0
4495,bleak comedy,1,0.0,0.0,0.0,0.0
4496,mental disorders,1,0.0,0.0,0.0,0.0
4497,pills,1,0.0,0.0,0.0,0.0
4498,desperation,1,0.0,0.0,0.0,0.0
4499,bouldering,1,0.0,0.0,0.0,0.0
4500,labor camp,1,0.0,0.0,0.0,0.0
4501,lousiana bayou,1,0.0,0.0,0.0,0.0
4502,revenge motive,1,0.0,0.0,0.0,0.0
4503,jazz band,1,0.0,0.0,0.0,0.0
4504,music school,1,0.0,0.0,0.0,0.0
4505,burlesque,1,0.0,0.0,0.0,0.0
4506,burlesque dancer,1,0.0,0.0,0.0,0.0
4507,warrior woman,1,0.0,0.0,0.0,0.0
4508,dead animal,1,0.0,0.0,0.0,0.0
4509,female killer,1,0.0,0.0,0.0,0.0
4510,finland,1,0.0,0.0,0.0,0.0
4511,feminisim,1,0.0,0.0,0.0,0.0
4512,competitiveness,1,0.0,0.0,0.0,0.0
4513,scientific experiment,1,0.0,0.0,0.0,0.0
4514,shapeshifting,1,0.0,0.0,0.0,0.0
4515,energy,1,0.0,0.0,0.0,0.0
4516,parallel world,1,0.0,0.0,0.0,0.0
4517,political intrigue ,1,0.0,0.0,0.0,0.0
4518,government agent,1,0.0,0.0,0.0,0.0
4519,marketplace,1,0.0,0.0,0.0,0.0
4520,federal government,1,0.0,0.0,0.0,0.0
4521,unity,1,0.0,0.0,0.0,0.0
4522,cosmopolis,1,0.0,0.0,0.0,0.0
4523,barbershop,1,0.0,0.0,0.0,0.0
4524,kingpin,1,0.0,0.0,0.0,0.0
4525,illegal immigration,1,0.0,0.0,0.0,0.0
4526,public humiliation,1,0.0,0.0,0.0,0.0
4527,montage,1,0.0,0.0,0.0,0.0
4528,conservatory,1,0.0,0.0,0.0,0.0
4529,campus,1,0.0,0.0,0.0,0.0
4530,female archeologist,1,0.0,0.0,0.0,0.0
4531,philosopher's stone,1,0.0,0.0,0.0,0.0
4532,morgue,1,0.0,0.0,0.0,0.0
4533,entity,1,0.0,0.0,0.0,0.0
4534,graveyard shift,1,0.0,0.0,0.0,0.0
4535,prescription medication,1,0.0,0.0,0.0,0.0
4536,professional reputation,1,0.0,0.0,0.0,0.0
4537,columbia university,1,0.0,0.0,0.0,0.0
4538,futuristic car,1,0.0,0.0,0.0,0.0
4539,futuristic city,1,0.0,0.0,0.0,0.0
4540,medication,1,0.0,0.0,0.0,0.0
4541,google,1,0.0,0.0,0.0,0.0
4542,design,1,0.0,0.0,0.0,0.0
4543,resentment,1,0.0,0.0,0.0,0.0
4544,alter ego,1,0.0,0.0,0.0,0.0
4545,smuggling,1,0.0,0.0,0.0,0.0
4546,american exceptionalism,1,0.0,0.0,0.0,0.0
4547,male masturbation,1,0.0,0.0,0.0,0.0
4548,romantic fantasy,1,0.0,0.0,0.0,0.0
4549,new job,1,0.0,0.0,0.0,0.0
4550,laid off,1,0.0,0.0,0.0,0.0
4551,transamerica pyramid,1,0.0,0.0,0.0,0.0
4552,immigration law,1,0.0,0.0,0.0,0.0
4553,hard to kill,1,0.0,0.0,0.0,0.0
4554,brutal death,1,0.0,0.0,0.0,0.0
4555,peter pan syndrome,1,0.0,0.0,0.0,0.0
4556,gambling debts,1,0.0,0.0,0.0,0.0
4557,mixed race,1,0.0,0.0,0.0,0.0
4558,destroy,1,0.0,0.0,0.0,0.0
4559,crush,1,0.0,0.0,0.0,0.0
4560,roses,1,0.0,0.0,0.0,0.0
4561,engaged,1,0.0,0.0,0.0,0.0
4562,loyal,1,0.0,0.0,0.0,0.0
4563,liaison,1,0.0,0.0,0.0,0.0
4564,confidant,1,0.0,0.0,0.0,0.0
4565,incest overtones,1,0.0,0.0,0.0,0.0
4566,ski resort,1,0.0,0.0,0.0,0.0
4567,older woman younger woman relationship,1,0.0,0.0,0.0,0.0
4568,intellectually gifted,1,0.0,0.0,0.0,0.0
4569,prize,1,0.0,0.0,0.0,0.0
4570,gifted children,1,0.0,0.0,0.0,0.0
4571,custody hearing,1,0.0,0.0,0.0,0.0
4572,madison square garden,1,0.0,0.0,0.0,0.0
4573,elderly man,1,0.0,0.0,0.0,0.0
4574,art student,1,0.0,0.0,0.0,0.0
4575,cowboy,1,0.0,0.0,0.0,0.0
4576,bull riding,1,0.0,0.0,0.0,0.0
4577,motorcycle gang,1,0.0,0.0,0.0,0.0
4578,sperm,1,0.0,0.0,0.0,0.0
4579,santa hat,1,0.0,0.0,0.0,0.0
4580,machinegun,1,0.0,0.0,0.0,0.0
4581,englishwoman,1,0.0,0.0,0.0,0.0
4582,researcher,1,0.0,0.0,0.0,0.0
4583,possesion,1,0.0,0.0,0.0,0.0
4584,chemotherapy,1,0.0,0.0,0.0,0.0
4585,female assassin,1,0.0,0.0,0.0,0.0
4586,control freak,1,0.0,0.0,0.0,0.0
4587,vegetable garden,1,0.0,0.0,0.0,0.0
4588,haunted by the past,1,0.0,0.0,0.0,0.0
4589,evidence room,1,0.0,0.0,0.0,0.0
4590,offer,1,0.0,0.0,0.0,0.0
4591,engagement,1,0.0,0.0,0.0,0.0
4592,unemployed,1,0.0,0.0,0.0,0.0
4593,photography,1,0.0,0.0,0.0,0.0
4594,yard sale,1,0.0,0.0,0.0,0.0
4595,scooter,1,0.0,0.0,0.0,0.0
4596,back to school,1,0.0,0.0,0.0,0.0
4597,top secret,1,0.0,0.0,0.0,0.0
4598,tactical command unit,1,0.0,0.0,0.0,0.0
4599,physics teacher,1,0.0,0.0,0.0,0.0
4600,budget cutting,1,0.0,0.0,0.0,0.0
4601,benji,1,0.0,0.0,0.0,0.0
4602,age difference,1,0.0,0.0,0.0,0.0
4603,department store,1,0.0,0.0,0.0,0.0
4604,smoking,1,0.0,0.0,0.0,0.0
4605,retiree,1,0.0,0.0,0.0,0.0
4606,presidential debate,1,0.0,0.0,0.0,0.0
4607,held captive,1,0.0,0.0,0.0,0.0
4608,old mansion,1,1.0,0.0,1.0,0.0
4609,hunter,1,1.0,0.0,1.0,0.0
4610,hunting human beings,1,1.0,0.0,1.0,0.0
4611,farm life,1,1.0,0.0,1.0,0.0
4612,cavalry,1,1.0,0.0,1.0,0.0
4613,plowing,1,1.0,0.0,1.0,0.0
4614,artillery,1,1.0,0.0,1.0,0.0
4615,pop singer,1,0.0,0.0,0.0,0.0
4616,tour bus,1,0.0,0.0,0.0,0.0
4617,wyoming,1,0.0,0.0,0.0,0.0
4618,hangman,1,0.0,0.0,0.0,0.0
4619,stagecoach,1,0.0,0.0,0.0,0.0
4620,post civil war,1,0.0,0.0,0.0,0.0
4621,drug smuggling,1,0.0,0.0,0.0,0.0
4622,pablo escobar,1,0.0,0.0,0.0,0.0
4623,midlife crisis,1,0.0,0.0,0.0,0.0
4624,times square,1,0.0,0.0,0.0,0.0
4625,broadway,1,0.0,0.0,0.0,0.0
4626,stag night,1,0.0,0.0,0.0,0.0
4627,narcissism,1,0.0,0.0,0.0,0.0
4628,xanax,1,0.0,0.0,0.0,0.0
4629,buddy film,1,0.0,0.0,0.0,0.0
4630,child murderer,1,0.0,0.0,0.0,0.0
4631,hidden room,1,1.0,0.0,1.0,0.0
4632,angry mob,1,1.0,0.0,1.0,0.0
4633,lost love,1,1.0,0.0,1.0,0.0
4634,evil plot,1,1.0,0.0,1.0,0.0
4635,doppleganger,1,1.0,0.0,1.0,0.0
4636,birthday party,1,1.0,0.0,1.0,0.0
4637,fake documentary,1,1.0,0.0,1.0,0.0
4638,ostrich,1,1.0,0.0,1.0,0.0
4639,bullfrog,1,1.0,0.0,1.0,0.0
4640,car dealership,1,1.0,0.0,1.0,0.0
4641,art theft,1,1.0,0.0,1.0,0.0
4642,post world war ii,1,1.0,0.0,1.0,0.0
4643,attempted murder,1,1.0,0.0,1.0,0.0
4644,snow kingdom,1,1.0,0.0,1.0,0.0
4645,underwear,1,1.0,0.0,1.0,0.0
4646,chains,1,1.0,0.0,1.0,0.0
4647,principal,1,1.0,0.0,1.0,0.0
4648,grade school,1,1.0,0.0,1.0,0.0
4649,east asia,1,1.0,0.0,1.0,0.0
4650,pet cemetery,1,1.0,0.0,1.0,0.0
4651,indian burial ground,1,1.0,0.0,1.0,0.0
4652,traumatized woman,1,1.0,0.0,1.0,0.0
4653,united states countryside,1,1.0,0.0,1.0,0.0
4654,barricade,1,1.0,0.0,1.0,0.0
4655,constitutional convention,1,1.0,0.0,1.0,0.0
4656,social allegory,1,1.0,0.0,1.0,0.0
4657,hanged man,1,0.0,0.0,0.0,0.0
4658,super 8mm,1,0.0,0.0,0.0,0.0
4659,molestation,1,0.0,0.0,0.0,0.0
4660,crime novelist,1,0.0,0.0,0.0,0.0
4661,disneyland,1,0.0,0.0,0.0,0.0
4662,walt disney,1,0.0,0.0,0.0,0.0
4663,queensland australia,1,0.0,0.0,0.0,0.0
4664,dad,1,0.0,0.0,0.0,0.0
4665,parent-in-law child-in-law relationship,1,0.0,0.0,0.0,0.0
4666,duchess,1,0.0,0.0,0.0,0.0
4667,aristocracy,1,0.0,0.0,0.0,0.0
4668,war of the spanish succession,1,0.0,0.0,0.0,0.0
4669,drop disease,1,0.0,0.0,0.0,0.0
4670,great depression,1,0.0,0.0,0.0,0.0
4671,elephant trainer,1,0.0,0.0,0.0,0.0
4672,veterinary,1,0.0,0.0,0.0,0.0
4673,chaos,1,0.0,0.0,0.0,0.0
4674,blind,1,0.0,0.0,0.0,0.0
4675,carnage,1,0.0,0.0,0.0,0.0
4676,حاتمی کیا,1,0.0,0.0,0.0,0.0
4677,revisionist history,1,0.0,0.0,0.0,0.0
4678,black panther party,1,0.0,0.0,0.0,0.0
4679,life insurance,1,0.0,0.0,0.0,0.0
4680,vlogger,1,0.0,0.0,0.0,0.0
4681,outbreak,1,0.0,0.0,0.0,0.0
4682,vaccine,1,0.0,0.0,0.0,0.0
4683,lethal virus,1,0.0,0.0,0.0,0.0
4684,board game,1,0.0,0.0,0.0,0.0
4685,retirement home,1,0.0,0.0,0.0,0.0
4686,necronomicon,1,0.0,0.0,0.0,0.0
4687,prison camp,1,0.0,0.0,0.0,0.0
4688,car dealer,1,0.0,0.0,0.0,0.0
4689,pakistan,1,0.0,0.0,0.0,0.0
4690,osama bin laden,1,0.0,0.0,0.0,0.0
4691,man hunt,1,0.0,0.0,0.0,0.0
4692,raid,1,0.0,0.0,0.0,0.0
4693,text message,1,0.0,0.0,0.0,0.0
4694,special forces,1,0.0,0.0,0.0,0.0
4695,tied up,1,0.0,0.0,0.0,0.0
4696,torturing,1,0.0,0.0,0.0,0.0
4697,al qaeda,1,0.0,0.0,0.0,0.0
4698,water torture,1,0.0,0.0,0.0,0.0
4699,book club,1,0.0,0.0,0.0,0.0
4700,suicide bombing,1,0.0,0.0,0.0,0.0
4701,ex special forces,1,0.0,0.0,0.0,0.0
4702,helicopter crash,1,0.0,0.0,0.0,0.0
4703,islamabad,1,0.0,0.0,0.0,0.0
4704,rich poor,1,0.0,0.0,0.0,0.0
4705,man in wheelchair,1,0.0,0.0,0.0,0.0
4706,quadriplegia,1,0.0,0.0,0.0,0.0
4707,male nurse,1,0.0,0.0,0.0,0.0
4708,handicapped,1,0.0,0.0,0.0,0.0
4709,disabled person,1,0.0,0.0,0.0,0.0
4710,magic ritual,1,1.0,0.0,1.0,0.0
4711,vulnerability,1,1.0,0.0,1.0,0.0
4712,target,1,1.0,0.0,1.0,0.0
4713,animal shelter,1,1.0,0.0,1.0,0.0
4714,great white shark,1,1.0,0.0,1.0,0.0
4715,prey,1,1.0,0.0,1.0,0.0
4716,loan,1,1.0,0.0,1.0,0.0
4717,mortgage,1,1.0,0.0,1.0,0.0
4718,filmed theater,1,1.0,0.0,1.0,0.0
4719,bunker,1,1.0,0.0,1.0,0.0
4720,survivalist,1,1.0,0.0,1.0,0.0
4721,renewing wedding vows,1,1.0,0.0,1.0,0.0
4722,marriage counselling,1,1.0,0.0,1.0,0.0
4723,illusionist,1,1.0,0.0,1.0,0.0
4724,margaret thatcher,1,1.0,0.0,1.0,0.0
4725,argentina,1,1.0,0.0,1.0,0.0
4726,british overseas territory,1,1.0,0.0,1.0,0.0
4727,war propaganda,1,1.0,0.0,1.0,0.0
4728,female politician,1,1.0,0.0,1.0,0.0
4729,falklands war,1,1.0,0.0,1.0,0.0
4730,political leader,1,1.0,0.0,1.0,0.0
4731,female prime minister,1,1.0,0.0,1.0,0.0
4732,right wing,1,1.0,0.0,1.0,0.0
4733,falklands,1,1.0,0.0,1.0,0.0
4734,advice,1,1.0,0.0,1.0,0.0
4735,turning the tables,1,1.0,0.0,1.0,0.0
4736,reading a book,1,1.0,0.0,1.0,0.0
4737,ira (irish republican army),1,1.0,0.0,1.0,0.0
4738,party girl,1,1.0,0.0,1.0,0.0
4739,magazine editor,1,1.0,0.0,1.0,0.0
4740,kronos,1,1.0,0.0,1.0,0.0
4741,hollywoodland,1,1.0,0.0,1.0,0.0
4742,silent film,1,1.0,0.0,1.0,0.0
4743,marquee,1,1.0,0.0,1.0,0.0
4744,flapper,1,1.0,0.0,1.0,0.0
4745,silent film star,1,1.0,0.0,1.0,0.0
4746,seattle,1,1.0,0.0,1.0,0.0
4747,hermes,1,1.0,0.0,1.0,0.0
4748,tale,1,1.0,0.0,1.0,0.0
4749,golden fleece,1,1.0,0.0,1.0,0.0
4750,olympus,1,1.0,0.0,1.0,0.0
4751,overthrow olympus,1,1.0,0.0,1.0,0.0
4752,mad hatter,1,1.0,0.0,1.0,0.0
4753,chameleon,1,1.0,0.0,1.0,0.0
4754,armadillo,1,1.0,0.0,1.0,0.0
4755,arms dealer,1,1.0,0.0,1.0,0.0
4756,sledgehammer,1,1.0,0.0,1.0,0.0
